Gene_acc,Gene_id,PG.ProteinAccessions,H4ALL.1,H4ALL.2,H4ALL.3,KO1.1,KO1.2,KO1.3,Desc
3099,Tb927.4.4110,Tb927.4.4110:mRNA-p1,18.11370608525214,18.02827200302073,18.08916838620535,17.994545418771615,18.57655204442764,18.094681618962134,"hypothetical protein, conserved"
3100,Tb927.4.4120,Tb927.4.4120:mRNA-p1,13.871040497203065,14.250933171547306,14.33685397134786,15.007040958586781,-inf,12.90282682080256,"Cleavage stimulating factor 64, putative"
3101,Tb927.4.4130,Tb927.4.4130.1:mRNA-p1,18.252359083600872,18.15203226140778,18.040124472329794,18.16730573718125,18.425109592840993,18.219623350949934,"Flagellar-associated protein 59, putative"
3102,Tb927.4.4160,Tb927.4.4160:mRNA-p1,18.308015523258792,18.071958201141264,18.584225538848354,17.648989575064775,18.419095050144918,18.369750419616214,RNA editing mediator complex protein 5
3104,Tb927.4.4190,Tb927.4.4190:mRNA-p1,16.718599451517868,16.68622917649304,16.68084699069022,15.530004049527541,16.04818051941671,16.66719634543348,"C2 domain containing protein, putative"
3105,Tb927.4.420,Tb927.4.420:mRNA-p1,15.914585956843661,16.008977537013557,16.120751875751974,16.184009359032924,15.905398023343176,15.93182101886764,"phosphatidylinositol 4-kinase, putative"
3106,Tb927.4.4210,Tb927.4.4210:mRNA-p1,17.923586911825353,17.765257463451647,17.897736721375388,17.40383212075626,17.841363078562782,17.851220709281396,"ATP-dependent zinc metalloprotease AFG3-like, putative"
3107,Tb927.4.4240,Tb927.4.4240:mRNA-p1;Tb927.4.4260:mRNA-p1;Tb927.4.4280:mRNA-p1,21.136285247264606,20.94860731331366,20.93357585460314,21.042052087942924,22.0859976956071,21.244690320778375,"hypothetical protein, conserved"
3108,Tb927.4.430,Tb927.4.430:mRNA-p1,19.605027189747634,19.67551658248144,19.56045470667728,19.582081783558213,19.632511922069757,19.57484444816451,proteasome beta 7 subunit
3109,Tb927.4.4300,Tb927.4.4300:mRNA-p1,15.205179193387524,15.34306206693616,15.180749923128511,15.515477397759788,15.985402984076076,15.479588108554081,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
3110,Tb927.4.4310,Tb927.4.4310:mRNA-p1,16.57177023127784,16.30771167465641,16.462751626134576,16.763669897144855,17.11996348004785,16.692015644508352,Nucleoporin NUP64
3112,Tb927.4.4340,Tb927.4.4340:mRNA-p1,17.77568652955345,17.63041556109589,17.68209103954952,17.57003437231559,17.877032445270086,17.581228975397455,"Domain of unknown function (DUF4498), putative"
3113,Tb927.4.4350,Tb927.4.4350:mRNA-p1,17.377708584785783,17.3239531789075,17.37000102550447,17.44656792344923,17.35741723104005,17.24516750436387,"emp24/gp25L/p24 family/GOLD, putative"
3114,Tb927.4.4360,Tb927.4.4360:mRNA-p1,18.09666786932192,17.929650945583738,17.971842769991554,17.801876369149625,18.493231478626694,17.972032948633064,"monoglyceride lipase, putative"
3115,Tb927.4.4370,Tb927.4.4370.1:mRNA-p1;Tb927.4.4370.2:mRNA-p1,19.112159644135016,19.055773275824084,19.053009751226824,19.27790684592082,18.90563792650722,19.119181778861908,"hypothetical protein, conserved"
3116,Tb927.4.4380,Tb927.4.4380:mRNA-p1;Tb927.8.7980:mRNA-p1,20.203834875324656,20.076070197324597,20.0888939980115,20.483789089921835,20.17715230626171,20.163322138288496,"Pyrophosphate-energized vacuolar membrane proton pump 2, putative"
3118,Tb927.4.4450,Tb927.4.4450:mRNA-p1,19.80577850346922,19.724606276807293,19.671257923640844,19.46397156408445,20.00410591295188,19.75499420389781,adenylyl cyclase
3120,Tb927.4.4490,Tb927.4.4490:mRNA-p1,20.513420755686194,20.459588208159914,20.30617533586956,20.32713115141047,20.05903957799937,20.05411954008883,multidrug resistance protein E
3121,Tb927.4.450,Tb927.4.450:mRNA-p1,19.669397754690873,19.572217953059038,19.533586982417408,19.69139594175164,20.020392163572275,19.60024891033174,"coatomer alpha subunit, putative"
3122,Tb927.4.4540,Tb927.4.4540:mRNA-p1,18.5428518035906,18.51870813655305,18.540834790136536,19.15234937334821,18.745244805468356,18.759972681159677,"zinc finger domain, LSD1 subclass, putative"
3123,Tb927.4.4550,Tb927.4.4550:mRNA-p1,17.21980028100369,17.425408138827333,17.306997858053194,16.76239724676793,17.37701560423934,16.884980771335965,"hypothetical protein, conserved"
3124,Tb927.4.4560,Tb927.4.4560:mRNA-p1,15.166491048761037,15.092679243905495,15.441692976220015,15.003926176166013,15.13346209223233,14.872855581535429,"hypothetical protein, conserved"
3125,Tb927.4.4570,Tb927.4.4570:mRNA-p1,16.999862063320126,16.892967419764307,16.8885670350175,16.95265007927036,15.713045687217118,16.970133193585593,"hypothetical protein, conserved"
3126,Tb927.4.4580,Tb927.4.4580:mRNA-p1,18.460553134879596,18.480558860708218,18.45852201276904,18.21155771588032,18.796040995523864,18.15664833958425,"hypothetical protein, conserved"
3127,Tb927.4.460,Tb927.4.460:mRNA-p1,16.403469265425592,16.377466330997517,16.431702137779176,16.057216034490402,16.90894228785262,16.319818183074453,"Alkylated DNA repair protein (alkB homolog), putative"
3128,Tb927.4.4600,Tb927.4.4600:mRNA-p1,16.546656997603385,16.85196916241569,16.6579438052378,16.77636606080684,17.45088086734775,16.688141436880333,mitochondrial ribosomal protein l43
3129,Tb927.4.4610,Tb927.4.4610:mRNA-p1,17.055040925783874,16.799062010564885,16.945911720757234,15.489728425870684,17.643119530746016,17.229276357746265,Mitoribosomal LSU assembly factor 15
3130,Tb927.4.4650,Tb927.4.4650:mRNA-p1,18.194833337129836,18.197446338178555,18.121858035876,18.02136058511025,18.561612972377024,17.952033700565725,"diphthine synthase, putative"
3131,Tb927.4.4660,Tb927.4.4660:mRNA-p1,17.989237178829693,17.72667239816031,17.77422474424083,17.684961092579176,18.626800536294045,17.898486620591054,"Protein of unknown function DUF84, putative"
3132,Tb927.4.4670,Tb927.4.4670:mRNA-p1,18.37031704893154,18.282505064318073,18.32825074880474,18.214083843248254,18.720096326457906,18.32281841507157,"MYND finger, putative"
3134,Tb927.4.4690,Tb927.4.4690:mRNA-p1,20.12571709861246,19.769178136791975,20.065401999768138,20.045136726483005,20.057579142892713,20.08315856004054,"hypothetical protein, conserved"
3135,Tb927.4.470,Tb927.4.470:mRNA-p1,19.428139570741305,19.31998475852666,19.49884299945413,18.93074789331189,20.418899527315055,19.422173483190566,"snoRNP protein GAR1, putative"
3136,Tb927.4.4700,Tb927.4.4700:mRNA-p1,20.46779570178034,20.338343038765544,20.44812916379448,20.266634723397914,20.840991851900302,20.520678981166686,"hypothetical protein, conserved"
3137,Tb927.4.4740,Tb927.4.4740:mRNA-p1,17.26064795100065,17.408480055138114,17.273534112989648,17.974069067769207,17.90334569451169,17.348648065068645,"Sphingosine N-acyltransferase, putative"
3138,Tb927.4.4750,Tb927.4.4750:mRNA-p1,15.328047586539359,15.168202924573887,15.26270608226053,15.174893537454437,14.794226257737497,15.146990594980387,"hypothetical protein, conserved"
3139,Tb927.4.4790,Tb927.4.4790:mRNA-p1,15.843712731761048,15.98037791705027,16.289112973382508,16.1252663628503,13.404528843508144,16.065357950560667,"hypothetical protein, conserved"
3140,Tb927.4.480,Tb927.4.480:mRNA-p1,20.68397078672479,18.481345168166598,21.690259661137915,17.659544226332052,22.54301281627769,22.176375273574767,"Cullin binding, putative"
3141,Tb927.4.4820,Tb927.4.4820:mRNA-p1,18.79182384620039,18.70834772809305,18.81825098201707,18.826100674982357,17.7075081650419,18.503452365097047,"amino acid transporter 10, putative"
3142,Tb927.4.4830,Tb927.4.4830:mRNA-p1;Tb927.4.4850:mRNA-p1;Tb927.4.4870:mRNA-p1,18.942023317582688,18.978140388145796,19.006636656629038,18.47431556650262,18.34311250379305,18.538216763596406,"amino acid transporter, putative"
3143,Tb927.4.4910,Tb927.4.4910.1:mRNA-p1;Tb927.4.4910.2:mRNA-p1,19.86404630786298,19.629932421203495,19.77752171376995,19.9919134565464,19.920071124231022,19.6894589862256,"3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative"
3144,Tb927.4.4930,Tb927.4.4930:mRNA-p1,18.451417523419018,18.60332819441297,18.580857976953773,18.950661256776584,18.31308245001895,18.358358503624032,"symplekin, putative"
3145,Tb927.4.4950,Tb927.4.4950:mRNA-p1,17.779150040123625,17.82339513361615,17.723130120714014,17.485773551664604,17.47184089732391,17.509273764065117,Nucleolar protein 61
3146,Tb927.4.4980,Tb927.4.4980:mRNA-p1,16.533941591546604,16.262304929009453,16.550633013685836,16.032124108153294,15.742752470859939,16.53896611849438,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
3147,Tb927.4.5000,Tb927.4.5000:mRNA-p1;Tb927.8.7420:mRNA-p1,19.815096037483947,19.797708916537367,19.737555889826936,19.68585418181998,19.741516979444967,19.675833449073394,"TerD domain containing protein, putative"
3148,Tb927.4.5010,Tb927.4.5010:mRNA-p1,23.600250498584096,23.559817240610343,23.488350859279652,23.582401126477457,23.393208967378246,23.462855697895943,"calreticulin, putative"
3149,Tb927.4.5020,Tb927.4.5020:mRNA-p1,18.39761431817502,18.596793956200134,18.55185632272096,18.83473943399082,18.844504549944315,18.493945089252126,DNA-directed RNA polymerase II subunit RPB1
3150,Tb927.4.5030,Tb927.4.5030:mRNA-p1;Tb927.8.7390:mRNA-p1,17.446975487129343,17.60317377483275,17.487319458133882,17.62558433444385,16.92193144037167,17.324243598749185,protein phosphatase 1
3151,Tb927.4.5040,Tb927.4.5040:mRNA-p1,15.978760551038802,16.085795305326027,15.925660283221765,16.51255325066118,15.859724438383328,15.974776480704756,dihydrolipoamide dehydrogenase
3152,Tb927.4.5080,Tb927.4.5080:mRNA-p1,13.838295457847563,14.565074179439552,14.0720581664302,15.328699714014274,-inf,12.519493246164759,"hypothetical protein, conserved"
3153,Tb927.4.510,Tb927.4.510:mRNA-p1,15.806868276501683,16.086924212451596,16.05799717456664,16.30386852196877,15.95294240045361,15.745659348913211,"hypothetical protein, conserved"
3154,Tb927.4.5100,Tb927.4.5100:mRNA-p1,17.94353375903381,16.69799581320346,17.653737717817805,16.87157290173777,15.901564540510533,17.761776729251153,"Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)/Endoplasmic reticulum vesicle transporter, putative"
3155,Tb927.4.5110,Tb927.4.5110:mRNA-p1,14.570653676707963,14.398501813607638,14.927162077659922,14.821863104618165,12.616178067268384,14.717203127618145,kinetoplastid kinetochore protein 8
3156,Tb927.4.5120,Tb927.4.5120:mRNA-p1,15.834479247863412,15.803587518280976,15.685324554963127,12.033616239329927,11.564877360474917,15.492984405501986,"hypothetical protein, conserved"
3157,Tb927.4.5130,Tb927.4.5130:mRNA-p1,20.335009186531025,20.310702914003343,20.39254946604039,19.612645474565163,20.489550452881662,19.981150288068378,"KH domain/Domain of unknown function (DUF1771)/Smr domain containing protein, putative"
3158,Tb927.4.5160,Tb927.4.5160:mRNA-p1,17.23363181719821,17.250023960582446,17.211195863721997,16.996832474475827,17.49675115448738,17.19984739617517,"hypothetical protein, conserved"
3159,Tb927.4.5200,Tb927.4.5200:mRNA-p1,17.694529629647416,17.61480384887538,17.571704276018654,17.761746604187255,17.363964413978668,17.473503369656502,Nucleoporin NUP62
3160,Tb927.4.5220,Tb927.4.5220:mRNA-p1,17.56469202616655,17.65231774921259,17.60596255345483,17.171701977936063,17.544003876159692,17.287252165333307,hypothetical protein
3162,Tb927.4.5310,Tb927.4.5310:mRNA-p1,18.7809543028407,18.581769034683816,18.71307747603237,18.51085228069739,19.64932131270899,18.598825360231455,Repressor of differentiation kinase 2
3163,Tb927.4.5320,Tb927.4.5320:mRNA-p1,14.435631096540543,14.437378218170656,14.849898793292468,14.452645445410681,15.15894938843418,14.344548129910473,"Component of IIS longevity pathway SMK-1, putative"
3164,Tb927.4.5340,Tb927.4.5340:mRNA-p1,18.213066385860408,18.04487317305574,18.173017067496477,17.811656520758046,19.83427978506374,18.23870517426037,Flagellum attachment zone protein 11
3165,Tb927.4.5370,Tb927.4.5370:mRNA-p1,18.511901254202325,18.480569214507334,18.431056304757387,18.493798535934282,18.628481584990734,18.245366719539177,Component of motile flagella 39
3167,Tb927.4.550,Tb927.4.550:mRNA-p1,15.602435751589484,15.57708694004491,15.630728382319463,14.988377847928962,16.884110882664185,15.325458771285767,"Zinc knuckle, putative"
3168,Tb927.4.560,Tb927.4.560:mRNA-p1,20.26115031003472,20.181911712452457,20.175756634708574,20.020054003726397,20.261376458026767,20.17886115725591,"Cytoplasmic dynein 2 heavy chain (DYNC2H1), putative"
3169,Tb927.4.590,Tb927.4.590:mRNA-p1,20.302313299237806,20.321448389927053,20.22838084336972,19.96846219554161,20.737331217344494,20.19660392739364,"PQQ-like domain/Protein of unknown function (DUF1620), putative"
3170,Tb927.4.600,Tb927.4.600:mRNA-p1,19.05335287105303,19.12341685673455,19.15054435609357,19.281332826018186,19.081863402569535,19.020311955293078,"Alpha/beta hydrolase family, putative"
3171,Tb927.4.610,Tb927.4.610:mRNA-p1,16.32728358834007,16.535261135830748,16.486034387634017,16.14329040667255,16.370786498664405,16.17372989217098,"PX domain containing protein, putative"
3172,Tb927.4.620,Tb927.4.620:mRNA-p1,17.666857102086507,17.912891071755087,17.820828320150905,17.973483583643016,18.928242120494776,17.639906689889113,"hypothetical protein, conserved"
3173,Tb927.4.630,Tb927.4.630:mRNA-p1,17.91119666233659,18.019564430347152,17.95271645648135,18.395404433008107,18.45400553745095,18.03088363793766,MICOS complex subunit MIC34
3174,Tb927.4.640,Tb927.4.640:mRNA-p1,15.992773104541131,16.2910588164947,16.522689635662488,16.58782763649899,13.524409476851057,15.949560027794751,"GRIP domain containing protein, putative"
3175,Tb927.4.660,Tb927.4.660:mRNA-p1,19.447609190263627,19.483146846051486,19.400821990897832,19.720483714927397,19.322456466409932,19.320659130527062,"hypothetical protein, conserved"
3176,Tb927.4.670,Tb927.4.670:mRNA-p1,16.798884577659468,16.607892740835503,16.779064854000648,16.84200191769831,16.48716400951195,16.719195149357894,"conserved protein, unknown function"
3177,Tb927.4.690,Tb927.4.690:mRNA-p1,16.383373125044667,16.61933295989887,16.76739120683185,16.920146015565887,14.02577625800473,16.443255324020154,"geranylgeranyl transferase type II beta subunit, putative"
3179,Tb927.4.730,Tb927.4.730:mRNA-p1,17.29141298866756,17.104904714650413,17.212043310740977,17.026617319897166,17.5563851346096,17.158753743200013,"Peptidase family C78, putative"
3180,Tb927.4.740,Tb927.4.740:mRNA-p1,13.121278814797133,13.926114262189024,13.868168067352464,14.303508615481189,13.887790304198058,13.506343178054708,"Rgp1, putative"
3181,Tb927.4.750,Tb927.4.750:mRNA-p1,17.11817878283728,16.965891531808516,17.073510072340703,17.43459132545379,17.2823421650481,17.165915372835897,"50S ribosomal protein L7Ae, putative"
3182,Tb927.4.760,Tb927.4.760:mRNA-p1,20.269253261746773,20.32119746519602,20.34407046920282,20.381911890591997,20.638740704964857,20.175406858504413,"AP-1 adapter complex gamma subunit, putative"
3183,Tb927.4.770,Tb927.4.770:mRNA-p1,16.541248014928886,16.61582055072748,16.434905600039986,16.26332250533356,15.266168021053028,16.209456042978005,"ubiquitin-protein ligase, putative"
3184,Tb927.4.790,Tb927.4.790:mRNA-p1,17.549623939314614,16.203807250462898,17.336490623993367,16.107925972613582,15.946050449666272,16.37447677675228,"hypothetical protein, conserved"
3185,Tb927.4.800,Tb927.4.800:mRNA-p1,16.220431174559618,16.064166797280986,16.267059399985587,15.800185212906683,15.272934706770238,16.319331297742192,"target of rapamycin kinase 3, putative"
3186,Tb927.4.810,Tb927.4.810:mRNA-p1,18.197608612650342,18.000669888858415,18.098246420188357,17.87274532264463,18.12018645160403,18.3036656588923,"expression site-associated gene 5 (ESAG5) protein, putative"
3187,Tb927.4.840,Tb927.4.840:mRNA-p1,16.391448534137535,16.267001087616162,16.4456928498979,16.855762350637935,15.876495119971896,16.34161057409914,"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase, putative"
3188,Tb927.4.850,Tb927.4.850:mRNA-p1,16.614024895766633,16.667778029241305,16.6822343456285,16.27998485529912,15.810030553241189,16.107719931951042,"hypothetical protein, conserved"
3189,Tb927.4.860,Tb927.4.860:mRNA-p1,17.56200165025845,17.558294814650292,17.563460937081548,17.025032235830682,17.649470651996953,17.561885151091705,"hypothetical protein, conserved"
3190,Tb927.4.870,Tb927.4.870:mRNA-p1,20.06138965238847,20.860241613333343,20.901467410430172,21.133152248924024,20.89386040129816,20.236523886951787,"dynein heavy chain, putative"
3191,Tb927.4.890,Tb927.4.890:mRNA-p1,18.84127140876275,18.526882213135842,18.81088048098933,18.6864601324013,18.87028654032584,18.812053885944326,small nuclear ribonucleoprotein sm d3
3192,Tb927.4.920,Tb927.4.920:mRNA-p1,18.228160181472695,18.344405092129524,18.297654896763014,18.03975510316923,18.25789148184095,17.99605914348864,"TPR repeat, putative"
3193,Tb927.4.930,Tb927.4.930:mRNA-p1,12.76775872959488,14.139028235153578,12.289749592584041,14.013293364022426,16.167445863784984,11.817462965655416,Mitochondrial ribosomal protein L14
3194,Tb927.4.960,Tb927.4.960:mRNA-p1,16.912090590433568,17.014617656749383,16.889840919394036,17.065363703332025,17.566975418426235,17.055080490459993,"WD domain, G-beta repeat, putative"
3196,Tb927.5.1000,Tb927.5.1000:mRNA-p1,22.060842188110833,22.088647214263016,22.015847010791376,21.924996936485858,21.745287691259374,21.93486541522613,"ubiquitin-conjugating enzyme E2, putative"
3197,Tb927.5.1010,Tb927.5.1010:mRNA-p1,15.80572596586023,16.255252509315113,16.376295791373046,16.64468884078656,14.440685443797861,15.922539308352789,"hypothetical protein, conserved"
3198,Tb927.5.1020,Tb927.5.1020:mRNA-p1,17.148439187361916,17.069710344427,17.09168056388165,16.83847080262575,16.724664871190875,17.26467925578905,"disulfide isomerase, putative"
3199,Tb927.5.1030,Tb927.5.1030:mRNA-p1,15.136925108333326,15.120473621107337,15.442010645084387,15.654410301351122,15.098570275706228,15.938720555949322,Iron-sulfur assembly protein 2
3200,Tb927.5.1060,Tb927.5.1060:mRNA-p1,15.836567128689751,15.685158130933798,16.650372389757578,14.804642418480315,-inf,16.217722421431993,"mitochondrial processing peptidase, beta subunit, putative"
3201,Tb927.5.1070,Tb927.5.1070:mRNA-p1,15.798238814455605,15.880103914733184,15.82306474970012,15.979090555801038,-inf,16.00121403053262,"OTU-like cysteine protease, putative"
3202,Tb927.5.1080,Tb927.5.1080:mRNA-p1,15.88950906939237,15.818605970693966,15.956106515881332,16.05610035481392,15.67801968593523,15.879078480238194,"RNA-binding protein, putative"
3203,Tb927.5.1090,Tb927.5.1090:mRNA-p1,22.067593392827114,22.117932362377815,22.03701198907252,22.185403728137164,22.045731836696994,21.89371026721607,"threonyl-tRNA synthetase, putative"
3204,Tb927.5.110,Tb927.5.110:mRNA-p1,12.892734570440878,12.955378356526536,12.95406164723445,13.156031832085132,-inf,12.38508180266947,"variant surface glycoprotein (VSG)-related, putative"
3205,Tb927.5.1100,Tb927.5.1100:mRNA-p1,19.454598386412624,19.35303574251873,19.316585376230822,19.28471101819947,19.259313553934344,19.330963092637802,peroxisome targeting signal 1 receptor
3206,Tb927.5.1120,Tb927.5.1120:mRNA-p1,18.542305005433317,18.598727242216412,18.577844955226553,18.09554157404293,21.54705984805405,18.508218040927648,"Phage tail fibre repeat, putative"
3207,Tb927.5.1130,Tb927.5.1130:mRNA-p1,19.171820914872765,19.16355156070064,19.102076141624526,19.17101136979478,19.25435034278498,19.126302261657855,"hypothetical protein, conserved"
3208,Tb927.5.1140,Tb927.5.1140:mRNA-p1,18.57945854529004,18.621792435826748,18.768819555088704,19.112575997688076,18.83216453568976,18.649335457841755,choline/ethanolamine kinase
3209,Tb927.5.1150,Tb927.5.1150:mRNA-p1,18.603794296384567,18.550746785383243,18.52789383551286,18.471365748080007,18.55898747134479,18.294240575520345,RNA helicase Prp43
3210,Tb927.5.1160,Tb927.5.1160:mRNA-p1,21.4907330163627,21.56714420855005,21.432380180841545,21.454324523732236,21.422093518577643,21.4113853003435,"Degradation arginine-rich protein for mis-folding, putative"
3211,Tb927.5.120,Tb927.5.120:mRNA-p1,11.361450018541758,11.460445147170823,10.582782292613844,11.674941565922502,-inf,11.923567599268074,"expression site-associated gene 9 (ESAG9) protein, putative"
3212,Tb927.5.1200,Tb927.5.1200:mRNA-p1,14.629748701138427,14.584533626905088,14.866929116648217,14.629420436392019,13.02642381775855,14.293729827194847,exosome complex component CSL4
3213,Tb927.5.1210,Tb927.5.1210:mRNA-p1,24.078623181530656,24.020723802054356,23.986187863561838,23.79308351683041,24.146419980390153,23.89621117288385,"short-chain dehydrogenase, putative"
3214,Tb927.5.1250,Tb927.5.1250:mRNA-p1,18.892709560521983,18.537435025935537,18.749489850707754,18.152487401281856,21.461389141126837,18.837170551477506,"GAF domain/TIP41-like family, putative"
3215,Tb927.5.1260,Tb927.5.1260:mRNA-p1,20.97291179364722,21.114172522897345,20.9842273847984,21.620363033837965,21.07232874148067,20.932622253511273,"Sulfate transporter N-terminal domain with GLY motif/Sulfate transporter family, putative"
3216,Tb927.5.1270,Tb927.5.1270:mRNA-p1,20.48905855511192,20.222914711801675,20.31739770780595,19.91838121873196,19.403953788818946,20.321547206230147,Acidic leucine-rich nuclear phosphoprotein 32 family member
3217,Tb927.5.1280,Tb927.5.1280:mRNA-p1,19.57392692603869,19.411600204094718,19.441021450582035,19.554318806325245,19.676121723210485,19.657496075532773,"alanine racemase, putative"
3218,Tb927.5.1300,Tb927.5.1300:mRNA-p1,19.557014416158015,19.19894990236536,18.93469870485502,18.648199348436492,19.57538897981822,19.587948924684017,"V-type proton ATPase subunit a, putative"
3220,Tb927.5.1320,Tb927.5.1320:mRNA-p1,18.03132596806373,17.91681787233002,17.891747275746766,18.069632340147912,18.24403291899826,17.925328059343972,Kinetochore interacting protein 2
3221,Tb927.5.1330,Tb927.5.1330:mRNA-p1,14.837287028170033,14.712078468844773,14.590374605586527,14.779782965799567,16.513285927723928,14.505247382163729,"hypothetical protein, conserved"
3222,Tb927.5.1340,Tb927.5.1340:mRNA-p1,17.456622002640213,17.492232417255565,17.405944255650926,16.932832988121582,17.515350582890573,17.434527317015217,"pre-mRNA splicing factor, putative"
3223,Tb927.5.1360,Tb927.5.1360:mRNA-p1,19.738244543630053,19.641480488979425,19.560723489452652,19.8265951324745,19.84465721118118,19.800803549399816,nucleoside 2-deoxyribosyltransferase
3224,Tb927.5.1390,Tb927.5.1390:mRNA-p1,15.606195085121433,15.735671188177893,15.853529057731887,15.556657833596292,15.620666745086616,15.532294089175062,64 kDa invariant surface glycoprotein
3225,Tb927.5.1410,Tb927.5.1410:mRNA-p1,20.13418704741927,20.201046428315994,20.0915577382001,20.026299530445765,20.849844689113503,20.056188853579027,64 kDa invariant surface glycoprotein
3226,Tb927.5.1430,Tb927.5.1430:mRNA-p1,16.378613433390615,15.907453854942084,16.32859946910329,15.78806242436091,17.528930972324076,16.203093150903825,64 kDa invariant surface glycoprotein
3227,Tb927.5.1460,Tb927.5.1460:mRNA-p1,21.347419969822557,21.199235147837964,21.1714430004443,21.20142653988205,21.612249617115754,21.112666348201145,"Possible lysine decarboxylase, putative"
3228,Tb927.5.1470,Tb927.5.1470:mRNA-p1,18.482025401576532,18.389904241645485,18.360219111194137,19.164247743380393,18.603108333983293,18.359731332663888,"NADH-cytochrome b5 reductase, putative"
3229,Tb927.5.1490,Tb927.5.1490:mRNA-p1,16.358366284613048,16.276356454452596,16.313122871683856,16.266331469842747,16.31219801188282,16.091178542762567,Eukaryotic translation initiation factor 4 gamma 1
3230,Tb927.5.1510,Tb927.5.1510:mRNA-p1,13.248259564675234,13.264605099299157,13.418383580015279,12.597957283873457,-inf,13.955718452330652,"Mitochondrial SSU ribosomal protein, putative"
3231,Tb927.5.1520,Tb927.5.1520:mRNA-p1,20.21388144716914,20.14845935896003,20.311782400454135,20.144887541292263,20.44476821992745,20.20643312874868,ATP-dependent protease ATPase subunit HslU1
3232,Tb927.5.1540,Tb927.5.1540:mRNA-p1,16.999492217863665,17.09022680599742,17.0485331042669,17.070592351409285,16.698350601489473,16.871950345231784,"hypothetical protein, conserved"
3233,Tb927.5.1550,Tb927.5.1550:mRNA-p1,14.7560459197598,15.201710099812093,15.19305681014413,15.222012142149953,14.004496694582798,14.790648380018991,mitochondrial carrier protein
3234,Tb927.5.1560,Tb927.5.1560:mRNA-p1,18.643304088630927,18.106295515631345,18.43152438398723,17.39639586378218,18.20764531833641,18.484004911193466,"ATP-dependent DEAD/H RNA helicase, putative"
3235,Tb927.5.1580,Tb927.5.1580:mRNA-p1,16.591162662496327,16.661596214441666,16.62011151476652,16.929350524895668,16.22517874702104,16.558264681440548,zinc finger CCCH domain containing protein 13
3236,Tb927.5.1590,Tb927.5.1590:mRNA-p1,16.4719802745151,16.3123072978063,16.638922400008756,16.77826004793181,19.90540803158216,16.989276077527347,"hypothetical protein, conserved"
3237,Tb927.5.1600,Tb927.5.1600:mRNA-p1,15.71652727501511,15.884115262299431,15.698625616328528,15.9021647605954,15.936856802263323,15.462293071921376,"hypothetical protein, conserved"
3238,Tb927.5.1620,Tb927.5.1620:mRNA-p1,17.23946684114484,17.35576899522105,17.16918031549411,17.28907229563213,16.192698563555354,17.095391871478512,"hypothetical protein, conserved"
3239,Tb927.5.1630,Tb927.5.1630:mRNA-p1,19.211691976189364,19.249053397439695,19.226497746309175,19.56962687861928,19.417824064048478,19.16343685405501,"hypothetical protein, conserved"
3240,Tb927.5.1660,Tb927.5.1660:mRNA-p1,19.40537366059949,19.382159205368552,19.405908689312447,19.390268293650113,20.30735425457054,19.40854976459077,"pyruvate dehydrogenase phosphatase, putative"
3241,Tb927.5.1670,Tb927.5.1670:mRNA-p1,16.369305397054962,15.820810794835776,16.345936998909306,16.26435182185141,16.70419959409064,16.374414555592192,"hypothetical protein, conserved"
3242,Tb927.5.1680,Tb927.5.1680:mRNA-p1,17.861938043708346,17.824019050535345,17.92966123842134,18.057871116900902,18.18729558390616,17.696598177919483,"hypothetical protein, conserved"
3243,Tb927.5.1690,Tb927.5.1690:mRNA-p1,18.11584949859272,18.098473255192346,18.038335129350575,18.02846593193613,18.2782937581624,18.01171625387088,"hypothetical protein, conserved"
3244,Tb927.5.1700,Tb927.5.1700:mRNA-p1,20.50799033184315,20.404160055134763,20.47081027872034,20.142418567349438,20.77426044214729,20.489700867828617,"replication Factor A 28 kDa subunit, putative"
3245,Tb927.5.1710,Tb927.5.1710:mRNA-p1,18.038453192934202,18.002521983734333,18.025234036748536,17.915733615641688,18.706364166492655,17.807057410535315,"ATP synthase F1 subunit p18, mitochondrial"
3246,Tb927.5.1730,Tb927.5.1730:mRNA-p1,20.378714495599347,20.46407180758898,20.313950297885604,20.51971003010812,20.513975116805305,20.30017141099065,Ecotin-like protein
3247,Tb927.5.1760,Tb927.5.1760:mRNA-p1,16.437730486913484,16.877215597768974,16.904550192851637,17.157783443815646,16.999299516617526,16.575804541856854,"Isoprenylcysteine alpha-carbonyl methylesterase, putative"
3248,Tb927.5.1780,Tb927.5.1780:mRNA-p1,21.14531026340604,20.967663389340913,21.20216822445421,22.15150823169472,21.301420139033457,21.471479123403835,"hypothetical protein, conserved"
3250,Tb927.5.1810,Tb927.5.1810:mRNA-p1,22.951722611531157,23.065356306907493,22.90518939543484,23.108135653811114,23.09557859486198,23.156970454473612,lysosomal/endosomal membrane protein p67
3251,Tb927.5.1820,Tb927.5.1820:mRNA-p1,18.438395930870563,18.016223911747062,18.16597822402973,17.549225330236357,18.750359221145953,17.914319248998645,"60S acidic ribosomal protein, putative"
3253,Tb927.5.1860,Tb927.5.1860:mRNA-p1,16.233194404408305,15.949940136249008,15.964923377130154,16.24595375824832,16.178826364984353,16.093202024824727,"hypothetical protein, conserved"
